lagtime	NRF_p<3.235|antQ0.0221-0.1	NRF_p=3.235-6.47333|antQ0.0221-0.1	NRF_p=6.47333-9.8325|antQ0.0221-0.1	NRF_p=9.8325-13.285|antQ0.0221-0.1	NRF_p<3.11|antQ0.1-0.2	NRF_p=3.11-6.22|antQ0.1-0.2	NRF_p=6.22-9.3375|antQ0.1-0.2	NRF_p=9.3375-12.535|antQ0.1-0.2	NRF_p<3.11|antQ0.2-0.4	NRF_p=3.11-6.22667|antQ0.2-0.4	NRF_p=6.22667-9.3525|antQ0.2-0.4	NRF_p=9.3525-12.805|antQ0.2-0.4	NRF_p<3.5|antQ0.4-2.86	NRF_p=3.5-7.01333|antQ0.4-2.86	NRF_p=7.01333-10.545|antQ0.4-2.86	NRF_p=10.545-14.1|antQ0.4-2.86	se_p<3.235|antQ0.0221-0.1	se_p=3.235-6.47333|antQ0.0221-0.1	se_p=6.47333-9.8325|antQ0.0221-0.1	se_p=9.8325-13.285|antQ0.0221-0.1	se_p<3.11|antQ0.1-0.2	se_p=3.11-6.22|antQ0.1-0.2	se_p=6.22-9.3375|antQ0.1-0.2	se_p=9.3375-12.535|antQ0.1-0.2	se_p<3.11|antQ0.2-0.4	se_p=3.11-6.22667|antQ0.2-0.4	se_p=6.22667-9.3525|antQ0.2-0.4	se_p=9.3525-12.805|antQ0.2-0.4	se_p<3.5|antQ0.4-2.86	se_p=3.5-7.01333|antQ0.4-2.86	se_p=7.01333-10.545|antQ0.4-2.86	se_p=10.545-14.1|antQ0.4-2.86
40	-0.00211759044133692	-0.000454894048963865	-0.00427356807037014	-0.0305439076620265	0.00300668287189185	0.00796948273434258	0.00505638511489328	0.0153004586397277	0.00427007247114026	0.0102524861483792	0.0253575513437609	0.0413791864413321	0.00861478733293182	0.0178305616130566	0.0279868037781981	0.0297081854499003	0.000587133099638406	0.00176186285087703	0.00389991329682065	0.00638753628498213	0.000530544775719467	0.00126675482293475	0.00277265002207284	0.00526734959427794	0.00062564617559545	0.00135532488385284	0.00273752291736542	0.00482305196556388	0.00110293129285882	0.00183997962587829	0.00390793499847307	0.00539811191230446
41	-0.00220896853493938	-0.000845493154041499	-0.00449622459143114	-0.030954823510805	0.00251334492914118	0.00768612599115514	0.00615741350895289	0.0173399456807936	0.0045480976656453	0.011065392420859	0.0262202625199585	0.040995183267077	0.00857675642610879	0.0178478730128862	0.0300818078287958	0.0340986307028485	0.000587289668392652	0.00176255737792175	0.00390083621155753	0.00639000403243126	0.000530561960223874	0.00126711836672174	0.00277328218571291	0.00526954804458202	0.000625528083437462	0.00135559570579601	0.00273781134731095	0.00482587273177155	0.00110269200554239	0.00183961959406595	0.00390787493760873	0.00539712773590764
42	-0.00241643842099455	-0.00117974988668247	-0.00511771118573051	-0.0320296090600133	0.00213066051694169	0.00803174828822221	0.00744812910263118	0.0166121807185424	0.00463037746262862	0.0111502307305451	0.0257246888382092	0.0418748195480655	0.00837527542710765	0.0172393014154597	0.02970091131529	0.0360034517641772	0.000587388977327778	0.00176320242722017	0.0039018010363316	0.00639233273014262	0.000530550082675129	0.0012674092387793	0.00277378945940045	0.00527142097992356	0.00062542720615921	0.00135567401913063	0.00273797447611277	0.00482859316769815	0.0011023867226707	0.00183958667615851	0.00390706582189685	0.00539622216917569
43	-0.00192699443875773	-0.000809193238535807	-0.00515934017514115	-0.0319229890992046	0.0017454037396166	0.00794683791921058	0.00718209142893124	0.0162825873474266	0.00454992817194527	0.0109177923393641	0.0248238338532521	0.0418203393329716	0.00810807725528923	0.0164885456965837	0.0293153368120249	0.0355572886643149	0.000587479321120783	0.00176375927053085	0.00390279450225046	0.00639452305990132	0.000530529444314077	0.00126767060738206	0.00277420695106136	0.00527303309726969	0.000625370699636885	0.00135561582882809	0.00273820828397815	0.00483133191326305	0.00110228957107101	0.00183923318636778	0.00390632164872901	0.0053954859175432
44	-0.00132597938900711	-0.000601322638870963	-0.00531532488386407	-0.0314679250548761	0.00173393748496588	0.00786175128492422	0.00692133856763546	0.0155130974626802	0.0046405325902889	0.010668511390174	0.0247641548717311	0.0414163586322583	0.00808796958597632	0.0165014236079518	0.0287558691978885	0.0349441673013561	0.000587615602425727	0.00176425513739826	0.00390384643582331	0.00639641879166253	0.000530522741069432	0.00126786174056494	0.00277459663356456	0.00527442970845632	0.000625397956553953	0.00135559236346976	0.00273838623500105	0.00483416308452359	0.00110218639000171	0.00183871464693065	0.0039059342246488	0.00539513299356398
45	-0.00132049072035132	-0.000954320861087222	-0.00428145881743584	-0.0280983237429644	0.00220526609198053	0.00809470091323465	0.00589269017201732	0.014020252358551	0.00467426350448145	0.010180863351562	0.024051939012548	0.040181047839067	0.0082668100469102	0.0165941960131473	0.0272190214591564	0.0315839659566234	0.000587789743364798	0.00176479045364835	0.00390497113652675	0.00639816867959744	0.00053051698312815	0.00126812128099796	0.00277496333452609	0.00527570277547685	0.000625319633816374	0.0013555711811985	0.00273873004839974	0.00483706313694394	0.00110205985077663	0.00183837215087915	0.00390582155775903	0.00539511276419523
46	-0.00164784572511702	-0.00167573881848116	-0.00284873717074412	-0.0251201966645597	0.00273656985345765	0.00810586782509965	0.00484258821622079	0.0177839254065381	0.00472244478804599	0.00988277847694539	0.0230696987328677	0.0389890104684296	0.00827716000316989	0.0165207508010732	0.0261100919586575	0.0277423691071995	0.000588047779328941	0.00176537625329036	0.00390587041454051	0.00639929726529182	0.000530502317559458	0.00126837617566508	0.00277551573558243	0.00527772936784889	0.000625165426864948	0.0013555344162682	0.00273899285119242	0.00483974062930877	0.00110192014192065	0.00183820312513504	0.00390582479609387	0.0053954485828919
47	-0.00144914883570034	-0.00189154865304728	-0.00151579772218817	-0.0237599078019659	0.00322806132381498	0.00809301136879493	0.00474331954204203	0.0216869108957658	0.00486810837660686	0.0100397232396757	0.022645759631085	0.0383088324363867	0.00814698253000652	0.0166245627555914	0.0266240169216215	0.0269186690994722	0.000588303458045634	0.00176591906640629	0.0039067364990275	0.00640015359704001	0.00053055280736294	0.00126861495186959	0.00277621540764918	0.00528103250347159	0.000625013291484975	0.001355514374904	0.00273918841075668	0.00484190328680108	0.00110177043432888	0.0018379734627127	0.00390574635692556	0.0053955497086977
48	-0.0013187759639776	-0.00179521550220392	0.000733802786346776	-0.0178907818303177	0.00339614552032949	0.0076949235492565	0.00473485338343269	0.022288044409599	0.00519676306159104	0.0106950419638113	0.0240977804620904	0.0390139077421947	0.00801817446827157	0.0171931013559244	0.0276899500028518	0.0283004630564734	0.000588504677928152	0.00176637782606695	0.00390757115426991	0.00640098147579669	0.000530627769060432	0.00126889701278879	0.00277679865369394	0.00528470721630251	0.000624914437791757	0.00135550336207063	0.00273930853219299	0.00484368936582956	0.00110165368035316	0.00183776220399135	0.00390570873369507	0.00539617258380249
49	-0.00162137029616737	-0.00258450607404627	0.000129082566771686	-0.0191972337434622	0.0033337686772238	0.00715398922061263	0.00443127920744901	0.0204567268941278	0.0053575338319861	0.0112456369706053	0.0240929515420331	0.037295693702452	0.00748562941584621	0.0167510754708368	0.0277165631384875	0.0282204973757835	0.000588661952496639	0.00176674689758226	0.00390826253854804	0.00640186220972821	0.000530693409484843	0.00126897920860853	0.00277721043535043	0.00528788590677603	0.00062488299715222	0.00135549111551548	0.00273933880225406	0.00484513362445183	0.00110152621576016	0.00183737018997612	0.00390585551636651	0.00539458739369158
50	-0.00147945689832802	-0.00220784070796848	-0.000796218915255967	-0.0207320577485991	0.00302101241412661	0.00669839298484178	0.00539630503242277	0.0173262335807537	0.00517374009765131	0.0113684655019152	0.0225382331270861	0.0337326356331183	0.00720478315154002	0.0162309344087479	0.0275540367700565	0.0289179732331009	0.000588768366082279	0.00176707977463441	0.00390892539708738	0.00640280760072292	0.000530722355856993	0.00126873666964639	0.00277747044349961	0.005290518308448	0.000624861254558791	0.0013552777134495	0.00273929095246317	0.00484630766906688	0.00110127967036802	0.00183714528303152	0.00390504123998259	0.00538798244874525
51	-0.00201344698399386	-0.00226359328196023	-0.00245120674709017	-0.0222706971422912	0.00263709506313136	0.0061319292856397	0.00626070797789721	0.0153174214802663	0.00440336525478151	0.0106697514437258	0.0206290877665479	0.0298346209971484	0.0064776397107723	0.0153764983492946	0.0273516893371174	0.0271641529351332	0.000588878728823748	0.00176742277563287	0.00390947755496278	0.00640376860433388	0.000530764618140045	0.00126847186898458	0.00277768782263638	0.00529290684754662	0.000624852827514122	0.00135488424661737	0.0027393562807917	0.00484763094787317	0.00110091303824427	0.00183685940785645	0.00390076689949909	0.00537929343659996
52	-0.00235249831052399	-0.00160614082017742	-0.00352012075322251	-0.0227235438210603	0.0023891181137385	0.00545222848305674	0.00664693524201724	0.0138348001877783	0.00397847297303612	0.0101050338047241	0.01917658726645	0.0274059507115845	0.00648078274034964	0.0155569504863935	0.0283169604531584	0.0245638432782824	0.000588991857368719	0.00176776717788183	0.00391000449379193	0.00640461554288352	0.000530890250860294	0.00126838957169091	0.00277789928697208	0.00529509231340472	0.000624824788009738	0.00135451900615598	0.00273972013397999	0.00485344488231169	0.00110043498152503	0.00183631390441078	0.00389486964785677	0.0053717517484862
53	-0.0022741193489959	-0.00130789252855551	-0.00551397124200816	-0.0231120369005488	0.00246733367620367	0.00552085842016422	0.00706676777565969	0.0150799738231976	0.00418532686881651	0.0100336990173309	0.0182784256462044	0.0270227710294627	0.00621110232363264	0.01516562973724	0.0272304815365081	0.0228849458615115	0.000589093152484711	0.00176802543372096	0.00391061736993313	0.00640535816009885	0.000531047463810178	0.00126827774513645	0.00277791236978924	0.00529702314606193	0.000624800841908597	0.00135430316938006	0.00273993358513286	0.0048624576717883	0.00109984817110742	0.0018360829990029	0.00388767777888213	0.00536726970382078
54	-0.00237500463053843	-0.00156569400875582	-0.00540682739100527	-0.0212954439844777	0.00252056454267497	0.00558709883328989	0.00707304131318551	0.016464616375425	0.00457480773250175	0.0106402088553157	0.018084071438087	0.0271832826799936	0.00637477951815629	0.0160896368002701	0.0278920019546928	0.0238659195855725	0.000589159843869378	0.00176828353461584	0.00391138073433979	0.00640610534867843	0.00053113818473773	0.00126823482619104	0.00277749938004931	0.00529850036178291	0.000624743838623258	0.00135418367346079	0.00273988695286605	0.00487053932346099	0.00109942287178517	0.00183603656178792	0.0038832086846984	0.00536732062915026
55	-0.00247303962246599	-0.00193666980465167	-0.00533561966769568	-0.0206771192342844	0.00252446383086639	0.00555640922198943	0.00663730604885489	0.0164913406370582	0.00460486064005982	0.0105315658589731	0.0174035901862516	0.0265958200612943	0.00625400423453318	0.0159945441522167	0.0265774212088287	0.0220777742298116	0.000589206467585254	0.00176849221770929	0.00391296254618026	0.00640715201157885	0.000531178159331575	0.0012682388011241	0.00277706231595271	0.00529972739369286	0.000624657436259859	0.00135405722354311	0.00273983321090764	0.0048768111110571	0.00109908443652161	0.00183593701246191	0.00388195882250799	0.00536607257664166
56	-0.0025366195069044	-0.00160337286047302	-0.00601428724119665	-0.0204635731797215	0.00238701859628556	0.00628050667384134	0.00706812080420221	0.0155412625286593	0.00470921152947709	0.0100285525320865	0.0168343164677837	0.0257759007390015	0.00587989218896938	0.0154684455584827	0.0254593181345982	0.020810778781175	0.0005892639736301	0.00176868729632545	0.00391573925623471	0.00640853234447212	0.000531221927367894	0.00126825541411697	0.00277672521538983	0.00530074835471687	0.000624586951441016	0.00135393800171557	0.00273976832460876	0.00488152394793894	0.00109873979775306	0.00183526024471797	0.0038796558121979	0.00535678305759967
57	-0.00260323627670292	-0.00147227503196282	-0.00668683458345778	-0.0207851746381827	0.00182971554595654	0.0057494145629505	0.00597837860964621	0.0130285072134022	0.00482443753685964	0.00958007804988643	0.0168939970335154	0.0253616616255112	0.00550020439747435	0.0144858965471907	0.0246398928954203	0.0214271728965423	0.000589287471513927	0.00176889425691249	0.00391858797131584	0.00640986167526874	0.000531278742115883	0.00126824890142475	0.00277643411243592	0.00530144866621619	0.000624534169381697	0.00135381113567874	0.00273965193003799	0.00488536823424601	0.00109815132937753	0.00183495976372926	0.00387341889710702	0.00534290424067089
58	-0.00253102143877027	-0.000992430216301818	-0.00616111447965724	-0.0206341362903934	0.00205828096250766	0.00624894896450859	0.00583687453556353	0.0124283453131971	0.0052342616172928	0.00958880300977112	0.0179392327908141	0.026321075108549	0.00578602841040214	0.0143825216397493	0.0247218837500751	0.0262105899872389	0.000589247952612625	0.00176897525866049	0.00392109545099652	0.0064109408488876	0.000531320390641743	0.00126827969221494	0.00277617871474208	0.00530188739811994	0.00062450611237008	0.00135374964005063	0.00273941720767861	0.00488837136777289	0.00109764843439745	0.00183486620863595	0.00386454422966888	0.00533078686181461
59	-0.00262403758535234	-0.000957677414523316	-0.0063938317624643	-0.0192722400617278	0.0019473244116465	0.00557542707837133	0.0049678557050265	0.0119399228094251	0.00530620377139603	0.00954582718160524	0.0205028417903302	0.0290995306017983	0.00605406926742938	0.0143815326749789	0.0251941103811503	0.0280361261473015	0.000589204405536782	0.00176893939232504	0.00392318104869199	0.00641191741000509	0.000531319853891119	0.00126822924080836	0.00277593259796825	0.00530215178323041	0.000624439127166293	0.00135356930295135	0.00273926934167708	0.00489085951913086	0.00109748874858575	0.00183477333598847	0.00385658011454739	0.00532111191842546
60	-0.00277895142816621	-0.00163299444442946	-0.00708128301429155	-0.0153996165418441	0.00191376299578181	0.00600558585859712	0.00506611569516449	0.01178812993343	0.00517128997604882	0.0096503776186254	0.0185510173762106	0.0258805159748041	0.006504086302374	0.0142305609049274	0.0241227428827987	0.0235228220311054	0.000589157346430104	0.00176856275120386	0.00392491806578548	0.00641271558721007	0.000531320701037673	0.00126814943880027	0.00277571151775212	0.00530237034834814	0.000624354378658437	0.00135335779185333	0.00273911175936766	0.00489271636328436	0.00109738318134374	0.00183468365809918	0.00385124690013321	0.00531394553851021
61	-0.00287810404052771	-0.00220481255812725	-0.00719561800897074	-0.0168150137246812	0.00233075792432825	0.00615700682952797	0.00458638839963079	0.0123825870976044	0.00509732073526158	0.00999163868265883	0.0177122627865524	0.0248806312355823	0.00632206962187051	0.0139428285565548	0.0242421873429461	0.0205361527944506	0.000589097929230244	0.00176720110818048	0.00392637613078407	0.00641325549598488	0.000531333936149696	0.00126808310637663	0.00277550997635293	0.00530228067959964	0.000624297260899975	0.00135318217928131	0.00273898310819536	0.00489422455654392	0.00109723258968876	0.00183468008549861	0.00384773006142149	0.00530866618001264
62	-0.00285666328612681	-0.00234340898602815	-0.00687181647494139	-0.0171673425095969	0.00258518518519776	0.00618213690211371	0.00429257532642126	0.0123982474705438	0.00484005472733584	0.0101090278374073	0.01722428501709	0.0243495113175449	0.00595973135976692	0.01293670674674	0.023962215263353	0.0190819029882767	0.000589052999298351	0.0017656917893671	0.00392768073563665	0.00641333797545977	0.000531350054733232	0.00126807538233687	0.00277532248379248	0.00530190809888114	0.000624261344796283	0.00135301134647542	0.00273883387626124	0.00489562850400138	0.00109716556546635	0.00183462302881726	0.0038448758019562	0.00530452695112979
63	-0.00296705726206922	-0.00258690941228994	-0.00556790618400342	-0.0169489106715101	0.00224070862814215	0.005098852890654	0.0032275849412543	0.0141145793513192	0.00480945354958297	0.0103086334783489	0.0167247238377146	0.0215216469223187	0.00594343179037367	0.0117600743553226	0.0253545282247376	0.021582499229981	0.000589026888575241	0.00176392832862615	0.00392798234472303	0.00641375042348037	0.000531363683722575	0.00126804875290545	0.00277518798757827	0.00530149777196561	0.000624243128615699	0.00135287461043591	0.00273858335944522	0.00489696542064332	0.00109717208223307	0.00183451842106852	0.00384205596786204	0.00530072072840671
64	-0.00307129561027237	-0.00273536579498748	-0.00421468063326069	-0.0185065774567978	0.00204459672978932	0.00455835209968163	0.0028512589542817	0.0163274426218048	0.00511840138133924	0.0111711278632212	0.0172678077360829	0.0182844863558597	0.00668224199420429	0.0122388660728424	0.0283481658966497	0.0250853843071232	0.00058899411284584	0.00176244593602058	0.0039273657098763	0.00641420241611394	0.000531390245793412	0.00126804926403907	0.00277507479805985	0.0053011749080309	0.000624207726632399	0.00135270980442133	0.0027382831056445	0.00489847919049325	0.00109716004464237	0.00183444767244714	0.00383970085036189	0.00529724590220305
65	-0.00295558353832311	-0.00236948948763051	-0.00407948047866054	-0.0203524386808044	0.00233822808580246	0.00470281272624563	0.00322054069464371	0.0146309181068246	0.00504931960502086	0.0111816832363669	0.0180513008793591	0.017766250692888	0.00727085820938167	0.0127903061158683	0.0293136251386874	0.0252329527183189	0.000588916677919713	0.00176134661219393	0.00392654199287147	0.00641462274987139	0.000531425803028079	0.00126805262609911	0.00277498802830375	0.00530099073579781	0.000624134167389619	0.00135249654336005	0.00273790029822236	0.00489992870652818	0.00109716008455821	0.00183436565362563	0.00383775446742789	0.0052943419688318
66	-0.00287887675522097	-0.00240607868628588	-0.00485789589685387	-0.0212409851343227	0.00269630272755798	0.00472905953997979	0.00359017306056462	0.0135321631930094	0.00507340457947771	0.0115553303998429	0.0199237653922656	0.0179113045578368	0.00682107211207167	0.0127667513876381	0.0298144421622186	0.0249382161908801	0.000588920615723034	0.00176026071154681	0.00392582363981111	0.00641506285882567	0.000531453716669121	0.00126812660898506	0.00277491162743569	0.00530073598114633	0.000624059457789115	0.00135223084219779	0.00273746882631887	0.00490156008680635	0.00109714203773771	0.00183430938569061	0.00383602112981728	0.00529209575979228
67	-0.00295072509162995	-0.00271014925303996	-0.0056235363049835	-0.0216092408478845	0.00272854792369295	0.00467573562862468	0.004051871403971	0.0121675489545926	0.00508454277132966	0.0122063421635503	0.0193992060944148	0.0176668988837829	0.0063291754773477	0.0123392871372378	0.0275724424229981	0.0205435083609948	0.000588921281774568	0.0017592288116396	0.00392525258646837	0.00641550752609758	0.00053147168198718	0.00126848540778848	0.00277498667159338	0.00530006441073299	0.000624073512193882	0.0013520375214325	0.00273722368282282	0.00490353753096338	0.00109706983978744	0.00183426044909948	0.00383452507712416	0.00529029115972891
68	-0.00282032652433625	-0.00256889457236806	-0.00564588517739422	-0.0214152561790854	0.0024104815434385	0.00464017687787094	0.00386172667922984	0.0102984966697889	0.00482885908501278	0.0124501159527675	0.0183887712582874	0.018366161058053	0.0065119955989101	0.0125637668158938	0.0273003509321038	0.0182384840248449	0.00058891972517178	0.0017583260923092	0.00392463627004084	0.00641589383954645	0.000531481026775016	0.00126892600906639	0.00277509845561063	0.00529928200408594	0.000624050979840093	0.00135191553514544	0.00273712893385819	0.00490533188481266	0.00109702348649507	0.00183413897529548	0.00383318024190075	0.00528860690199646
69	-0.00245755517413061	-0.00219430539941577	-0.00524886047763814	-0.0209040714517751	0.00216148607366512	0.00416929104404512	0.00294487477365956	0.00844701410739298	0.00462369105082079	0.0123344748420269	0.0175361445076533	0.019291393088074	0.00685090856671434	0.0124089797596726	0.0281359199331129	0.0173030180869409	0.000588911959848252	0.00175758748095258	0.0039239450527186	0.00641622255791683	0.000531495948910627	0.00126924068645882	0.00277517105482612	0.00529858616412772	0.000624043190765023	0.00135188136195026	0.00273698315935523	0.00490675743970423	0.00109699170855708	0.00183404960101323	0.00383198108731265	0.00528712725999324
70	-0.00227585762085524	-0.00209609926412322	-0.00480131376638057	-0.0203225110843463	0.00205591258119151	0.00411060976585725	0.00219438481198204	0.00700262658654593	0.00468038054035334	0.0126539799823883	0.0184155131910725	0.0207074007486901	0.00744117994884824	0.012536998011397	0.0284513546202747	0.0165172120840478	0.000588903160171937	0.0017568826518499	0.00392336829488111	0.00641645209412091	0.000531507512565991	0.00126952264318219	0.00277523598447231	0.00529801130737565	0.000623990071257878	0.00135179611141576	0.00273680218777152	0.00490788487497006	0.00109693207669077	0.00183388447839846	0.00383084329158901	0.0052860254679028
71	-0.00263740225227534	-0.00284139795236844	-0.00613557192478335	-0.0222774224392575	0.0020128626918793	0.00450239496982141	0.00195940499679519	0.00615182386965571	0.00451093492745577	0.0136722290799005	0.0195365243281717	0.0204615861607001	0.00732554556063211	0.0123486623116754	0.0282202078910324	0.0174729906823144	0.00058889513168912	0.00175633660619712	0.00392305109648102	0.00641676150476474	0.000531534074505506	0.00126980888828332	0.00277530615437251	0.00529755937394332	0.000623990511575566	0.00135172559916158	0.00273679674895993	0.00490910417017427	0.00109686204931068	0.00183370524030097	0.00382982087711495	0.00528522547058811
72	-0.00287038303690798	-0.00298015779794957	-0.00655979609628776	-0.0237384986384454	0.0021516736958182	0.00557505167490123	0.00270880226640832	0.0048623235516587	0.00432349820268088	0.0127533033541586	0.0178811718797025	0.0189324784771315	0.00709111407958581	0.0107076511440049	0.0235006769660694	0.0152972897575146	0.000588890131121494	0.00175589535468917	0.00392297925632039	0.00641721454981136	0.000531552264392506	0.0012700566218011	0.00277537321990787	0.00529714840163465	0.000624035199420459	0.00135167294706381	0.00273697503341093	0.00491037566536056	0.00109683363904902	0.00183356036638843	0.00382885842151275	0.00528449080258534
73	-0.00280281136644732	-0.00274470610865824	-0.00418074291891536	-0.0212232210886334	0.00248110806651659	0.00601130400048779	0.0024411034172123	0.00381601638380843	0.00423546354477701	0.0128969577768521	0.0180612166909728	0.0179903526854506	0.00682794888792838	0.0097207376642186	0.0218496089060502	0.0148076495450927	0.000588886329194992	0.00175548377998674	0.00392300449553254	0.00641765573266778	0.000531492310580525	0.00127020937974413	0.00277553997887091	0.00529674910538655	0.000624009338560235	0.00135168104182055	0.00273822699879729	0.00491174108061712	0.00109677551277458	0.00183340709724639	0.00382794303651731	0.00528376620923032
74	-0.0028365097318078	-0.00376758913102531	-0.00688570883649868	-0.0225512287075798	0.00246166243732292	0.00599536762991745	0.00295162702865848	0.00403175618489176	0.00436054835343038	0.013117656702598	0.018972327135476	0.0181424223948274	0.00655699610132872	0.00956664469727178	0.0223223606315674	0.0157607651685919	0.00058888561926969	0.00175511276737036	0.00392302712115341	0.00641803207317363	0.000531436722909924	0.00127020190805692	0.00277571643364278	0.00529629761622728	0.000623979825876998	0.00135180813094135	0.00273973977419383	0.00491300528551406	0.00109663791510072	0.00183328211755186	0.0038272105653645	0.00528296106232875
75	-0.00275679886979548	-0.00419383807622621	-0.00764227520151045	-0.0220164980563827	0.00226053975383745	0.00549302895489824	0.00279744711766349	0.00388518424897876	0.00463125417104618	0.0135106774139548	0.0186141909709666	0.0173484535702864	0.00579738188622034	0.00940048748170211	0.0225899904311144	0.0173081712648348	0.00058888431878774	0.00175476450977216	0.00392307456644247	0.00641845259068612	0.000531416266451536	0.00127022140019228	0.00277591649636213	0.00529587422058547	0.000623880706103928	0.00135187658183191	0.00274086665432487	0.00491395461339222	0.00109663272714376	0.00183327644159716	0.00382662016544103	0.00528225876888504
76	-0.00283636951870244	-0.00448168836569156	-0.00774871466083737	-0.0218155897750645	0.00215938352387609	0.0054456837994964	0.00291424855405968	0.00439561644161321	0.0046106374297902	0.0133915346502226	0.0183250209912343	0.0170708184040668	0.00580790933062312	0.0106130136903076	0.0247908987108152	0.0200445570240344	0.000588890084897608	0.00175444335382745	0.00392314687070977	0.0064188720199289	0.000531367675517342	0.00127025304611629	0.00277606742920726	0.00529547857247385	0.000623807419950761	0.00135191160282492	0.00274175622712866	0.00491504385850261	0.00109660688166113	0.00183326202446123	0.00382605314789288	0.00528150243506204
77	-0.00302263680287605	-0.00450384799866135	-0.00710624428502341	-0.0217937163621098	0.00195541769791724	0.00586425029070056	0.00391263628756515	0.0043884342660871	0.00448109452987165	0.0126767667521014	0.0180630439036674	0.0171890961938661	0.00589082971153314	0.0114146952270215	0.025230446136313	0.0188314352000703	0.00058892128468852	0.00175414491078655	0.00392322499921266	0.00641933854976285	0.00053132043832766	0.00127032790672111	0.00277619226561609	0.00529517984600846	0.000623751075092826	0.00135189202784	0.00274262382868018	0.00491833429390158	0.00109657816079181	0.00183318700544515	0.00382557160993597	0.00528083708232033
78	-0.00301072902633608	-0.00414687583340896	-0.00681259100828572	-0.0226067125356867	0.00143535897406705	0.00598658871502738	0.00435008251265668	0.0033314297875901	0.00447994029969779	0.0122283351942018	0.0177441053148347	0.0174905411007459	0.00585374541684832	0.0111406421864878	0.0235505113109021	0.0177229981741969	0.000588952474634373	0.00175389361562033	0.0039232634451654	0.00641975825983529	0.000531396974060299	0.00127044914274066	0.00277631565686521	0.00529358233548034	0.000623657655124341	0.00135177593585248	0.00274301125530243	0.00492397274229064	0.00109652997256109	0.00183306259109232	0.00382507541652756	0.00528021515859203
79	-0.00286859977362481	-0.00419634966855284	-0.00750120457911543	-0.0227022796007553	0.00108512122073726	0.00600076314875228	0.00485063875622364	0.00292506860592038	0.00463493552481084	0.0121689196197024	0.0166242015869512	0.0168100598912848	0.00623782573291566	0.0116336739645664	0.0224363316360458	0.0180242900266142	0.00058896115444279	0.00175368940800199	0.00392327798344021	0.00642010903261906	0.000531543179774653	0.00127047745999362	0.00277606102173023	0.00528669949317334	0.000623576284515186	0.00135153898286389	0.00274332859541868	0.0049294519453816	0.00109646345022594	0.00183287160149445	0.00382464989331567	0.00527965671703009
80	-0.00294819941717029	-0.00419400660126793	-0.00672786949174362	-0.0214409772097633	0.00100845027371509	0.00551157604986812	0.0049447635746406	0.0037756842239417	0.00470603824229768	0.0119448855057009	0.0149591862350955	0.0151514153050592	0.00657020381076254	0.0123424104305513	0.0221540723223269	0.0160025077344745	0.000588949472079617	0.00175350047387028	0.00392330824298457	0.00642053259615966	0.000531623867287474	0.00127048522932197	0.00277469093055595	0.00527637830868537	0.000623483735766348	0.00135124370782926	0.00274369621647066	0.00493382028327548	0.00109639805168236	0.00183270910001556	0.00382417289202887	0.0052791176287419
81	-0.00323275349273021	-0.00422245083926903	-0.00682024551100724	-0.0225168940983693	0.00105634922581116	0.00537976394525118	0.00498941712906364	0.00474051773241984	0.00516144282697588	0.0123582834851525	0.0141703311002103	0.0142473067291074	0.00726270448621489	0.0128196075079866	0.0230517740269512	0.0164565229245794	0.000588919291976191	0.0017533257435735	0.00392344941732891	0.00642117284132054	0.000531732766383427	0.00127054102821056	0.00277088769919423	0.00526378958502009	0.000623418864916215	0.00135102858409981	0.00274407553517552	0.00493725285081183	0.00109633204266693	0.00183254872418334	0.0038236619497455	0.00527868060922136
82	-0.00320168375887149	-0.00336294199547114	-0.00694816819585039	-0.0243047201421796	0.0012057512165075	0.00554945345025969	0.00475693718236695	0.00452469654336396	0.00544312084140687	0.0122322081703322	0.0142752195351104	0.0148113404580509	0.00795699944657853	0.0129322228809873	0.0235778545653552	0.0176490794965297	0.000588871983836603	0.00175321502964536	0.00392369208292444	0.00642191672108557	0.000531898275748887	0.00127052862724607	0.00276619836091264	0.00525188015023076	0.000623380607351723	0.00135086857495778	0.00274441461738476	0.00494011213037441	0.00109620127844609	0.00183238942483085	0.00382320555309326	0.00527821554970518
83	-0.00300790254501184	-0.00309504688856805	-0.00749985347691312	-0.0252007387247092	0.00135028779479025	0.00538220205286732	0.00416510308849538	0.00346978681864347	0.00521796819160054	0.0118275267379056	0.0143247747120386	0.0144527384742495	0.00864680034206676	0.0125887589694535	0.0221631590317097	0.0179643911541968	0.000588850757136542	0.00175315589902519	0.0039239501389388	0.00642272533547997	0.000532053334036879	0.00127052991565499	0.00276210568987757	0.00524151198207733	0.000623373960875153	0.001350803614793	0.00274472112496874	0.00494247556120806	0.00109608527796535	0.00183230515455791	0.00382282647075313	0.00527778637547751
84	-0.00295786168569288	-0.00319187519468866	-0.0077823160203987	-0.0252536916540588	0.00128344699991092	0.00504320902174489	0.00361309209346789	0.00281660337379414	0.00482397195472944	0.011251856479283	0.014263040403985	0.0138956032850249	0.00871080308693485	0.0119040115780951	0.0207916338659353	0.0178205324231506	0.0005888415261213	0.00175310807311554	0.00392419162738769	0.00642333165431775	0.000532195612395656	0.00127034780008632	0.00275883247369093	0.00523267578199721	0.000623287127684432	0.00135069736179111	0.00274490724150884	0.00494459435121786	0.00109596386577657	0.00183222128834778	0.00382248078645746	0.00527740903765481
