lagtime	NRF_p<3.235|antQ0.0221-0.1	NRF_p=3.235-6.47333|antQ0.0221-0.1	NRF_p=6.47333-9.8325|antQ0.0221-0.1	NRF_p=9.8325-13.285|antQ0.0221-0.1	NRF_p<3.11|antQ0.1-0.2	NRF_p=3.11-6.22|antQ0.1-0.2	NRF_p=6.22-9.3375|antQ0.1-0.2	NRF_p=9.3375-12.535|antQ0.1-0.2	NRF_p<3.11|antQ0.2-0.4	NRF_p=3.11-6.22667|antQ0.2-0.4	NRF_p=6.22667-9.3525|antQ0.2-0.4	NRF_p=9.3525-12.805|antQ0.2-0.4	NRF_p<3.5|antQ0.4-2.86	NRF_p=3.5-7.01333|antQ0.4-2.86	NRF_p=7.01333-10.545|antQ0.4-2.86	NRF_p=10.545-14.1|antQ0.4-2.86	se_p<3.235|antQ0.0221-0.1	se_p=3.235-6.47333|antQ0.0221-0.1	se_p=6.47333-9.8325|antQ0.0221-0.1	se_p=9.8325-13.285|antQ0.0221-0.1	se_p<3.11|antQ0.1-0.2	se_p=3.11-6.22|antQ0.1-0.2	se_p=6.22-9.3375|antQ0.1-0.2	se_p=9.3375-12.535|antQ0.1-0.2	se_p<3.11|antQ0.2-0.4	se_p=3.11-6.22667|antQ0.2-0.4	se_p=6.22667-9.3525|antQ0.2-0.4	se_p=9.3525-12.805|antQ0.2-0.4	se_p<3.5|antQ0.4-2.86	se_p=3.5-7.01333|antQ0.4-2.86	se_p=7.01333-10.545|antQ0.4-2.86	se_p=10.545-14.1|antQ0.4-2.86
30	-0.000274728335567395	0.0059098416085204	0.00178844350015714	-0.0164480867398363	0.00148786707748749	0.00694067911017835	0.000498928656845046	0.00953182395099284	0.00347934784513231	0.0068783608101521	0.0227796413804543	0.0544493821349963	0.0115814370382018	0.0227718159121564	0.0419837047204828	0.0317430664011605	0.000515004200572197	0.00147824408737889	0.00325628175929654	0.00533850228103367	0.000470182604497842	0.0010740123535338	0.00232259151326546	0.00439901410467088	0.00056284238457518	0.00115680614888473	0.00230827512232562	0.00403400564535348	0.000991967723464559	0.00161370699521158	0.00326853306925487	0.00459983158079064
31	5.76997203800935e-05	0.00771734017262453	0.00343379726199901	-0.0170700094291467	0.000901905431641383	0.00637219983824268	0.0005367968467651	0.00967418378542789	0.00342284174516943	0.00672574628341002	0.0210080883223254	0.0493052659327899	0.0106861921929519	0.0207114436449358	0.0392007121849694	0.0293551800323137	0.000515219839381092	0.00147868363434688	0.00325714502995857	0.00533992974648856	0.000470338224392186	0.0010742255238944	0.00232326452457764	0.00439979534805377	0.000562795384991213	0.00115692514063792	0.00230866070931028	0.00403615954066973	0.000990025776402311	0.00161162428376575	0.00326864230015382	0.00459977953139038
32	-0.000229925480948621	0.00751504413986698	0.00229118014560503	-0.0178425280224136	0.000706448711733599	0.00655111516341124	0.000502574958436992	0.00485554521073116	0.00319111176998282	0.00624372037683263	0.0196223534458197	0.0455905778609393	0.0107942261855317	0.0214689685596901	0.0389815599940359	0.0336101695151677	0.000515561713402576	0.00147922188417859	0.00325788299013034	0.00534112336827714	0.000470541705894181	0.00107445825641173	0.0023238551907411	0.00440052361602604	0.000562484955987537	0.00115680665705705	0.00230878350133044	0.00403749357926427	0.000988467122153746	0.00161011504017722	0.00326807127142043	0.00459936315895099
33	-0.00100815351539883	0.006995619131766	0.00169689254776117	-0.0150286501072199	0.000197625556774638	0.00613566630128961	0.00116807483857796	0.00173558335872788	0.00279807234030905	0.0058621893107204	0.0188621891333088	0.0423489796238439	0.0109900867499309	0.0230096490105786	0.0385213386040889	0.0352354079189362	0.000515953342990825	0.00147974986970626	0.00325854801295231	0.00534215867239631	0.00047070226849149	0.00107470565507054	0.00232429774969236	0.00440111383546453	0.000562236930532546	0.00115662401453306	0.00230835844736392	0.00403802358580803	0.000987550153895006	0.00160898603606145	0.00326811273454649	0.00459867317493951
34	-0.00106317267571664	0.00671913427733115	0.00221381008727266	-0.0148407618306274	0.00010959710107518	0.00597990725979674	0.00212681923845567	0.00306730719397803	0.00221119933252107	0.00573628949249486	0.0200838973800478	0.0434349110198971	0.0107864902145663	0.0234009108634519	0.038250314332194	0.0355946574071124	0.000516308336818668	0.00148027299321467	0.00325916296020232	0.00534308468184812	0.000470807289680926	0.00107487406384956	0.00232455899476169	0.00440163456222335	0.000562163925965671	0.00115645883543116	0.00230660899265596	0.00403714674555404	0.000986801675417818	0.0016070192491881	0.00326834404556387	0.00459651069503864
35	-0.000820074304797608	0.00641007931775033	0.00208118511212087	-0.0178742680422673	0.000478744428172687	0.00660177252031638	0.00344943569956352	0.0066614030504452	0.00209880362683763	0.0057334207182576	0.0200688141560432	0.0503983414216459	0.0104583068752967	0.0226201536342286	0.03701185999203	0.034845359997612	0.00051655055807695	0.00148076492714728	0.00325974492190198	0.00534398105796493	0.000470824615798925	0.00107486255949924	0.00232466275726028	0.00440210269672278	0.000562099088521484	0.00115609940877317	0.00230414198056742	0.00403604013007172	0.000986183286830138	0.00160406361250322	0.00326837860817146	0.00459551715743321
36	-0.000558196936580291	0.00578087139335953	0.00082409194146185	-0.0214114040031884	0.000634462261913323	0.00628213465287007	0.00227239419760885	0.00893651139882076	0.00166554677423631	0.00490284411647718	0.020320696103209	0.0528254005679409	0.0100419619017219	0.0207498939402188	0.0356289043999143	0.0340993008536708	0.000516714323731521	0.00148118481134748	0.00326019250111583	0.00534482460366369	0.000470584119896546	0.00107476466860088	0.00232463208444179	0.00440239245134915	0.000561983638285206	0.00115558751202332	0.00230164187615897	0.0040354370036883	0.000985705418681775	0.00160176867970425	0.00326832657086863	0.00459186242266848
37	-0.000249209476687949	0.00488703075684834	-0.000470994065898745	-0.0228020337099382	0.00133194406466602	0.00618034971042476	0.000968092161261081	0.00951439212355151	0.00164959525283259	0.00447540506269244	0.0209822705516969	0.0523771798812719	0.00944904217777792	0.0190162338348141	0.0346658408894817	0.0315306055081705	0.000516851617586143	0.001481550111851	0.0032604842780747	0.00534533150765725	0.000470310294501956	0.00107466773248259	0.0023245092620549	0.00440264605536587	0.000561911210308429	0.00115493061015215	0.00229954474548492	0.00403564762969111	0.000985256075934949	0.00160002407959738	0.0032680274239988	0.00458775255977626
38	0.000256232297560212	0.00473818165681256	-0.000557424077917644	-0.0220950646127725	0.00224341236916387	0.00641594733034257	-0.000230224764176227	0.0113573410488275	0.0022419262108803	0.00445888658825612	0.018578978457847	0.0473435199865555	0.00888303765210596	0.0175544315362019	0.0335071158603716	0.0311290288046053	0.000517000697023763	0.00148183342946996	0.00326077098258005	0.00534562575009217	0.000470165693819312	0.00107460408317661	0.00232437423858121	0.00440295127763363	0.000561817528198723	0.00115441501712533	0.00229818109064245	0.00403618261953998	0.000984806679669186	0.00159857993636378	0.00326722180514793	0.00458406930223833
39	-4.57551673941919e-05	0.00354160051335746	-0.00168606411434562	-0.0226456419073954	0.00235435107145211	0.00649665775286263	-8.98880107688335e-06	0.0116846071329378	0.00186864020899154	0.00361967194370157	0.0167493221548156	0.0395614053112138	0.00836145778226732	0.0164914227401692	0.0326505172041893	0.0303479684533396	0.000517141085719323	0.0014820374846758	0.00326105266792504	0.00534584359382637	0.000470026221746624	0.00107457055837527	0.00232425219673968	0.00440325691391641	0.0005617128098626	0.00115400789730961	0.00229735723159065	0.00403688511977804	0.000984358373431075	0.00159783014703888	0.00326603675715646	0.00458119102316476
40	-8.29808163272578e-05	0.0026114163341684	-0.00280884945598329	-0.0224282797362584	0.00174547517462136	0.00589934021994985	0.000295122551784522	0.0112631310808525	0.00179838380260481	0.00345821807687996	0.0167269026392655	0.0360369401076568	0.00838742338178586	0.0163504887557609	0.0340331399669337	0.0320962468679908	0.000517249206406102	0.00148216548977438	0.00326129087959179	0.00534618595840001	0.000469944786812219	0.00107452715327423	0.00232412779588412	0.00440363843208128	0.000561657047537232	0.0011537555739235	0.00229672049620639	0.00403754937371539	0.000984079721511122	0.00159710896341919	0.00326398280411287	0.00457826046999708
41	-0.000148523082972697	0.00228045586703281	-0.00289324240288323	-0.0227061342570075	0.00126170662510798	0.00562207884201639	0.00147736543718709	0.013324187731954	0.00207937375422884	0.00429244103977652	0.0176119832116613	0.0356546970203297	0.00826937060305367	0.0163623378451065	0.0359628709018328	0.0365334896734989	0.00051731935868773	0.00148225436491639	0.00326152928038839	0.00534648248802704	0.000469872773481393	0.00107448366774015	0.00232406010513529	0.0044039796192637	0.000561518694334022	0.00115361240255136	0.00229613671803313	0.00403817811354697	0.000983874600883754	0.00159649910855034	0.00326194756915972	0.00457576285704385
42	-0.000338777000487123	0.00200137521947044	-0.00337552288855668	-0.023647611783019	0.000901199215446955	0.00598097290832691	0.00283624883723416	0.0126188864533822	0.00218478111771918	0.00441435249643516	0.0171738373696901	0.0365948785409743	0.00803198027149007	0.0157410044292895	0.0353845657179621	0.0385322153769869	0.000517340825173742	0.00148234804137189	0.00326181335006584	0.00534684716056042	0.000469791300678891	0.00107441143579607	0.0023240004208648	0.00440423294712966	0.000561418747875656	0.00115332770701657	0.0022955705934584	0.0040388543139427	0.000983586919478053	0.00159622525874777	0.00325958133197794	0.00457366107613264
43	0.000166424293182942	0.00243217711661256	-0.00329460569926145	-0.0234226743193239	0.000530588259683269	0.00590755925032471	0.00263166531813477	0.0122561686429961	0.00211793756186079	0.00417629801986067	0.0162645567508582	0.0365775309998443	0.00766987512920172	0.0148206188105454	0.0346140461017527	0.037996432400966	0.000517375654026394	0.00148241207689818	0.00326216025952773	0.00534727506237227	0.000469724175337666	0.00107435745928612	0.002323955001592	0.00440440824195096	0.000561380559353822	0.00115297661307535	0.00229514902477515	0.00403975444377313	0.000983519124666492	0.00159568763265712	0.00325764996094834	0.00457191801858073
44	0.000784907963797603	0.00271079807467088	-0.00332842189510753	-0.0228510086135206	0.000536638617466688	0.00584001451383717	0.00244193450582354	0.0115313172528738	0.00224812352934839	0.00396941119954833	0.0162569334728439	0.0362438837919152	0.00769097549541544	0.0149121623661129	0.0339222374983387	0.0374589052613548	0.000517489078757757	0.00148247916037003	0.00326261608576969	0.00534760646990955	0.000469674558627075	0.00107429093914854	0.00232394941624912	0.00440448492299261	0.000561436996347624	0.00115271337474941	0.00229487905767879	0.00404074332172898	0.000983419032818217	0.00159504469998825	0.00325626120350271	0.00457071009468078
45	0.000795357134171653	0.00241456934671354	-0.00217202208835806	-0.0193913531049936	0.00101956152100288	0.00609401456617839	0.00149699720194616	0.0101295493593856	0.00229797894169591	0.00354550970292363	0.0156317342271109	0.0350476109259644	0.00786339198507621	0.0150487726382301	0.0321928302460525	0.0340423818161117	0.000517654992076791	0.00148258442479216	0.00326317830812863	0.00534789555530595	0.000469625249509861	0.00107433641498949	0.0023239623197616	0.00440453348684179	0.000561384673987629	0.00115252006529242	0.00229496089280053	0.0040418617971493	0.000983298798238165	0.00159464514265823	0.00325533815749884	0.00456998775297248
46	0.000471627871956011	0.00176089873091856	-0.000606328619071179	-0.0163379071322814	0.00156521533799868	0.00612990599544909	0.000512966357572563	0.0139579030920804	0.00230815866402409	0.00323850832031796	0.0146994420880107	0.0338910617432193	0.00784709140451478	0.0149645099844945	0.0308155505373101	0.0301586301118949	0.000517901144675742	0.00148273769846922	0.00326371676357891	0.00534806094013334	0.000469580829996341	0.00107439723492398	0.00232424572985951	0.00440548306336071	0.00056126603598213	0.00115236762773461	0.00229507383784198	0.00404291960943514	0.000983193750994253	0.00159442493513997	0.00325468516887921	0.00456975567532132
47	0.000670746036409418	0.00159700741664291	0.000842000104377876	-0.0149082139835329	0.00206568563650267	0.00614251924948133	0.000509536486012218	0.0179534317980834	0.00246929675831483	0.0034570542949547	0.014338509497246	0.0332614104314956	0.00770565943715466	0.0150000646577976	0.0310168468959411	0.0292878556683545	0.00051813241690452	0.00148290683478004	0.0032642945489966	0.00534819298912112	0.000469593490454852	0.0010744707248135	0.00232474245759143	0.0044079723145458	0.000561145224509095	0.00115225166341641	0.0022951235404333	0.00404367681318384	0.000983092456640388	0.00159409927590758	0.00325401083173019	0.00456930254106101
48	0.000802960461563464	0.0017399305130887	0.00320689223106728	-0.00895806885396221	0.00224730388285476	0.00578110974135029	0.000583797611027341	0.0185636722903818	0.00277378352729538	0.00413673096332056	0.0158428851414746	0.033989612730665	0.0075537931764016	0.0155281286202569	0.0318485569585599	0.0307727094663492	0.000518310224528312	0.00148303902207462	0.00326481177533929	0.00534836745158797	0.000469620730167082	0.00107459402012963	0.0023251585248174	0.00441093652502517	0.000561080889872531	0.00115214027927844	0.00229515390694014	0.00404421508305012	0.000983017983883185	0.0015937492484911	0.00325354787210674	0.00456971887374079
49	0.000506941938920994	0.000992232844953859	0.00269629151700167	-0.0101850701796839	0.00219065028029661	0.00526668391015631	0.000345734340462152	0.0167057541692063	0.00289801259277668	0.00469261260541314	0.0158850846145292	0.0323513711900811	0.00698434163291203	0.0150897685320862	0.0316897347937083	0.0307423601346567	0.000518461456464568	0.00148313878473881	0.00326513888618706	0.005348580316164	0.00046964207349586	0.00107452419901559	0.00232539700946345	0.00441338866711866	0.000561080280718801	0.0011520552896532	0.00229512053869753	0.00404450335243009	0.000982867601151573	0.00159332382638405	0.0032533940419619	0.00456782404760953
50	0.000658255136698697	0.00141469272352719	0.00186184532416911	-0.0116298975086788	0.00187936101088458	0.00484032628928618	0.00139759776952607	0.0135935201943499	0.00270666866627222	0.00485334637369156	0.0143633219637697	0.0288494203459299	0.00666033020981962	0.0145440523582411	0.0313484376151116	0.0315281288775821	0.000518555020389185	0.00148320354162127	0.00326541648846625	0.00534885318616274	0.000469644177377502	0.00107413739698957	0.00232547819359746	0.00441524923309599	0.000561079421035471	0.00115176657454402	0.00229500890732279	0.00404460449660557	0.000982545960780205	0.00159311872031049	0.00325222976623681	0.0045603377577811
51	0.000130146739876776	0.00140644654883618	0.000288897466666625	-0.0131329230139571	0.0014851647938676	0.00431405865166784	0.00236757500034121	0.0116002058389741	0.00196184317467797	0.00421092738498412	0.0124815544376665	0.0250078141378663	0.00590589587340972	0.0136891057870041	0.0310023893806768	0.0297894284089992	0.000518655918226291	0.00148332168081436	0.00326564555648531	0.00534915404903049	0.000469683016561212	0.00107375752962608	0.00232551279916039	0.0044168144932129	0.000561089764831281	0.00115127876371577	0.00229502875816287	0.004044960540662	0.000982099316851525	0.00159288936416263	0.00324722321049519	0.00455066428001733
52	-0.000206728512322593	0.00209528760519701	-0.000731467317950747	-0.01356836271165	0.00123578596143512	0.00366031419277657	0.00283932354290978	0.0101850597015371	0.00155955102239561	0.00369278027491354	0.0110674745897907	0.0226610795918518	0.00591386164672112	0.0138500086837287	0.0317870083105536	0.0271924554552785	0.000518761074224949	0.00148345710100699	0.00326586563997691	0.0053493761294515	0.00046983129163053	0.00107363945908523	0.00232554477746001	0.00441811885445058	0.000561069191914412	0.00115082646863721	0.00229545862620099	0.00405073886617569	0.000981543677345921	0.0015924385772003	0.0032405196480694	0.00454258240540734
53	-0.000126123253128983	0.00243257772688823	-0.00271716346499119	-0.0139861117458107	0.00131329618983593	0.0037445556215278	0.00332606011226441	0.0114806775070521	0.00178234915584219	0.00365251224898596	0.0102097755367235	0.0223603707449379	0.00562518269778253	0.0134322623771038	0.0305548587929681	0.0254935600601583	0.000518856869422328	0.00148354499960732	0.003266166125281	0.00534955674762663	0.000469997719930072	0.00107348733440594	0.00232525142034291	0.00441913958791665	0.000561056566874244	0.00115056121692404	0.00229572421976302	0.00406022310904147	0.00098087500050396	0.001592286461038	0.00323261430036141	0.00453812711058989
54	-0.000230460235714789	0.0022065410193611	-0.00261720040389115	-0.012230351054064	0.0013616879038998	0.00382189970441343	0.00341276022134507	0.0129237840113338	0.00217948493342519	0.00427177938426476	0.0100608982353835	0.0225830235309986	0.00575711528728432	0.0143070826569165	0.0309819723041692	0.0263801679135969	0.000518918512334049	0.00148363518510999	0.00326660557999515	0.00534978761273588	0.000470082787664284	0.00107342914024924	0.00232444716226268	0.00441971375171346	0.000561021553598252	0.00115041155166862	0.00229572924944814	0.00406849201578521	0.000980434473689706	0.00159226830856019	0.00322801362262046	0.00453826592732853
55	-0.000325640115000923	0.00187596135208826	-0.00254973267143345	-0.0116824134255912	0.00136478412224656	0.00380267441882154	0.00301725802651264	0.0129559122441294	0.00218733609966786	0.00416967547215287	0.00943068438014413	0.0220486403591477	0.00557785229323493	0.0141663001511427	0.0294747243776255	0.0244926007207344	0.000518949535434785	0.00148370658653551	0.00326802623654205	0.00535035847204485	0.000470120001866566	0.00107344425358121	0.00232363334642664	0.00442008980810595	0.000560966185532866	0.00115026495325236	0.00229571342825192	0.00407445970692481	0.000980139403188815	0.00159221124101392	0.00322693060739721	0.0045373226720989
56	-0.00038676919803095	0.00223627722510436	-0.00324681890124473	-0.0115407113045871	0.00122920778511961	0.00454302104724038	0.00349645794333378	0.0120475393620594	0.00228736322035812	0.00368440073021924	0.00893770751245163	0.0213030555871192	0.00517119777067082	0.0136212138604297	0.0282383372950578	0.0232920132152305	0.000518987424723381	0.00148378812399569	0.00327082643365669	0.00535145591219076	0.0004701579192531	0.00107347916631609	0.00232299197367135	0.0044203183548421	0.00056092772228416	0.00115012845387941	0.00229569884579457	0.00407850141747054	0.000979863073831385	0.00159162130076709	0.00322491678137606	0.00452852989989512
57	-0.000448601660526925	0.00239673052000889	-0.00394129660162844	-0.0119207999460893	0.000670857715677324	0.00402506519821161	0.00246024641498606	0.00953190823676647	0.0023909464471505	0.00324585277602744	0.00907442793893754	0.020954238018486	0.004737786057156	0.0125915122495712	0.0272507680436359	0.0239451817802433	0.000518996885501134	0.00148388650269029	0.00327375288058825	0.00535255950673703	0.000470210168781001	0.00107349007957861	0.00232247972097603	0.00442024270047071	0.000560903777517535	0.00114999642767548	0.00229563794244778	0.00408151439771772	0.000979330115304798	0.001591374044309	0.00321914600614238	0.00451517760804583
58	-0.000364824175198878	0.00291020975350206	-0.00343595520443873	-0.0117870555909496	0.000904758322068617	0.00453510678598395	0.00233462126560431	0.00892403376468601	0.00278743576923899	0.00324484822288986	0.0101551973381127	0.0220371721258061	0.00495027555199948	0.0124292476246553	0.0271976160501765	0.028710862130427	0.000518946729106013	0.00148383846329533	0.0032762590212877	0.00535338566134404	0.000470250956297563	0.0010735464545074	0.00232206534812803	0.00441993734792608	0.000560895930105046	0.00114996629441167	0.00229545683314956	0.00408354174368707	0.00097889998517704	0.00159125935083728	0.00321093283288715	0.00450379111403116
59	-0.000445812364080547	0.00297024443094058	-0.00366451493957195	-0.0103751745248982	0.0008013926018537	0.00385759565387808	0.00148091458126486	0.00841502458938497	0.00284219910039799	0.00319330381048975	0.0127973868900757	0.0250321847319347	0.00518485633809806	0.0123877986574272	0.0275453634602859	0.0305726631575739	0.00051889677465855	0.00148368938479306	0.00327820560554679	0.00535407340850156	0.000470246193217192	0.00107354352400901	0.00232170352064212	0.00441954453198829	0.000560849897516613	0.00114982265233018	0.00229534271113471	0.00408494369805626	0.000978814771433858	0.00159106339214608	0.00320388420522287	0.00449535675307072
60	-0.000589382970339851	0.00232826510233553	-0.00432329704018085	-0.00639298096860485	0.000775010912617747	0.00428107724389782	0.00158925599266249	0.00823398844665851	0.00269600204333898	0.00329438532406301	0.0109542642944653	0.021984749226086	0.00562422427974064	0.0121889467794864	0.0262869045366339	0.0261625209588394	0.000518849945641984	0.00148316109108317	0.00327967697814052	0.00535456309021545	0.000470242641682013	0.00107353313444474	0.00232140016463927	0.00441922564844529	0.000560787693666338	0.00114964285011036	0.00229521801797818	0.00408580170297832	0.000978750721731914	0.0015908500486677	0.0031996633672743	0.00448999400675191
61	-0.000673249460913933	0.00179980134044932	-0.00438488283445121	-0.00764931366948327	0.00121104661584101	0.00445711254236065	0.0011169554819654	0.00877231677811023	0.00261162742497384	0.00362031204491602	0.0102054205026068	0.0211479105228886	0.00541565187182212	0.0118804008936686	0.0262606087379616	0.0231870394339748	0.000518797330697713	0.00148150606499222	0.00328074307122118	0.00535478426673793	0.000470248729267022	0.00107353081731533	0.00232113807656938	0.00441862848211743	0.000560748599034266	0.00114950449739656	0.00229510881819308	0.00408639493587086	0.000978629266923876	0.00159079348591725	0.00319730350928245	0.00448662407165378
62	-0.000643128044009096	0.00169832363941708	-0.00400189334846238	-0.00785745082808546	0.00146802524051633	0.00447798028351813	0.000801284248381828	0.00869589510915009	0.0023547983591144	0.00370847356069328	0.00975168680708803	0.0207901330503677	0.00503595991689105	0.0108905768823462	0.02587337505463	0.0217690166253045	0.000518762209157657	0.00147972808127452	0.00328161225721963	0.00535453685746106	0.000470254919531816	0.00107355971350932	0.00232090583738763	0.00441779507913262	0.000560724847948987	0.00114937257695378	0.00229498685304103	0.00408694962575781	0.000978612733662928	0.00159076835232498	0.00319560397179912	0.0044842856344008
63	-0.000751813352668763	0.00149276240232318	-0.00262081614278532	-0.00753618888816832	0.00113032506134863	0.00342056225262712	-0.000246229618144515	0.0103648331142755	0.00233129020935496	0.00389381933389179	0.00928191367535027	0.0180744929806119	0.0050219994092815	0.00971247075294055	0.0271408174658023	0.0242923505094555	0.000518741416915299	0.00147771765099536	0.00328125905843115	0.00535467444522236	0.000470245248395422	0.00107357496409171	0.00232073574903768	0.00441699664281731	0.000560720924572997	0.00114926685529577	0.0022947515129219	0.00408749703915013	0.000978689350614739	0.001590667084263	0.00319390755371423	0.004482307810557
64	-0.000855460787671774	0.00138505653481154	-0.00117444673379515	-0.0090276493571717	0.000943752326142599	0.00292125631620974	-0.000595407709878677	0.0125783704754536	0.00263192004472724	0.00468982822758151	0.0097885924070865	0.0149078670393206	0.00573717851827835	0.0101931780647463	0.0300082787148569	0.0278488642670847	0.00051870571869166	0.00147611242500147	0.00327988125881748	0.00535486327487425	0.000470244460313988	0.00107361255179113	0.002320591186258	0.00441636192416871	0.00056070073152947	0.0011491176230498	0.00229444310070002	0.00408829300310361	0.000978728895673156	0.00159058371071332	0.00319252241812488	0.00448072201075219
65	-0.000740770831164726	0.00178919266359292	-0.000940819670991468	-0.0107918775738884	0.00125178565267465	0.0031099426141015	-0.000203315110387306	0.0108256968315601	0.00254786186173667	0.00468364185049028	0.0106110162819436	0.0144736711073856	0.00628377049914791	0.0107484043728859	0.0308698206315139	0.0280437125470009	0.000518611274203712	0.00147503290825634	0.00327835279986931	0.00535501022356119	0.000470252967866642	0.00107364545617061	0.00232047715736284	0.00441592374484098	0.000560646373549903	0.00114891498003256	0.00229405111174345	0.00408908310167488	0.000978762303867044	0.00159049092636921	0.00319151038021505	0.00447960437769677
66	-0.000669387351883452	0.00177501338011785	-0.00163526232034872	-0.0115868149015147	0.00162137346801034	0.00317889089668707	0.000190576895593723	0.00986542788249483	0.0025597148900586	0.00503845146674736	0.0125161033596809	0.0146821020753892	0.0057783559632956	0.0106409982813715	0.0311120912478449	0.0277543752232498	0.000518616136898614	0.00147403813298321	0.00327704959967095	0.00535516578936604	0.000470265642033189	0.00107373993027032	0.00232039431999749	0.00441545616260984	0.000560596921675887	0.00114864939633921	0.00229361480231073	0.00409010270034959	0.000978763344896054	0.00159043074099759	0.00319068803563124	0.00447889549967733
67	-0.000740125141641268	0.00150586145602365	-0.00232477973983225	-0.0118629511407464	0.00166131642037392	0.0031443288301149	0.000669669547564578	0.00864420473224882	0.00256055452585603	0.00568285611129186	0.0120046331968887	0.0144394976711831	0.00522184048045082	0.0101936945016632	0.0287462899504938	0.0233872348590894	0.000518623755804646	0.00147314902585356	0.00327601204076105	0.00535532646544487	0.000470270644069497	0.00107416004385015	0.00232055552866545	0.00441467373289471	0.000560631083355529	0.0011484657578252	0.00229336155387493	0.00409143586416282	0.000978707001780472	0.00159039087933934	0.00319002867393785	0.00447838495334874
68	-0.000608581620763304	0.00167857155837199	-0.00228787612597717	-0.0116087375635729	0.00134176175327996	0.00311048532523705	0.000488660323653847	0.00692992067367142	0.00231423067672918	0.00593894068525826	0.0109549092615594	0.015111463792283	0.0053651949591576	0.0104563467606171	0.0283974272458078	0.0210531497863615	0.000518630082799	0.00147241072095586	0.00327505090896946	0.00535544598725065	0.000470273699134101	0.00107466070855757	0.00232077007715922	0.00441388722670178	0.000560611671086089	0.00114834730039657	0.00229326665777808	0.00409256288617682	0.000978672642881221	0.00159028958906581	0.00318946508465925	0.00447787440650336
69	-0.000246831109783226	0.00208332061368658	-0.0018128037866041	-0.011020495604327	0.00109288806173189	0.00265741732953613	-0.000403254738585997	0.00520728243026271	0.00209797295563536	0.00577109397948356	0.0101127350828317	0.0160548231466361	0.00564858141399861	0.0102936583502889	0.0291071892549633	0.0200265036908196	0.00051862578723475	0.00147185055688537	0.00327413526806023	0.005355539529719	0.000470284987371323	0.00107500864028055	0.0023209227516051	0.0044132356832293	0.000560598850953994	0.00114832383993138	0.00229313760073968	0.00409331221344915	0.000978656316958232	0.00159020996248453	0.00318898966078849	0.0044775034761533
70	-6.6934977153615e-05	0.00221251352052796	-0.00127465491728253	-0.0103668670868057	0.000992129739472007	0.00261846630121863	-0.00111324668849556	0.00393342427615735	0.00216677670975088	0.00606381974561422	0.0110313045697063	0.0175507649315069	0.00620729142953946	0.0104239542366702	0.0292856161313278	0.019244568309557	0.000518623967347572	0.00147137381480904	0.00327338025350649	0.00535557545315167	0.000470288607584521	0.00107531032830724	0.00232103852733766	0.00441271278615361	0.000560540791779541	0.00114825611535173	0.00229299489044554	0.00409377335538733	0.000978621915615519	0.00159004306228139	0.00318854617493024	0.00447732702191701
71	-0.000426961865051205	0.0015068197575341	-0.00250252867522112	-0.0122489408381163	0.0009446766252229	0.00304551590293684	-0.00127339536870217	0.00322970758688642	0.00196644192924936	0.00702637516119243	0.0121895331919611	0.0173599117686022	0.0060670101449259	0.0102437131171282	0.0289069498725074	0.0201326599049205	0.000518624724794931	0.00147109359529713	0.00327296317669641	0.00535569932067006	0.000470312052714635	0.00107561244563361	0.00232114050553832	0.00441232574207136	0.000560557936068654	0.00114821358676528	0.00229301657375416	0.00409433280388712	0.000978572248751578	0.00158988672694284	0.00318819361815028	0.00447726674134606
72	-0.000661079056601365	0.00139589864125039	-0.00284629299750519	-0.0136450347926029	0.00108256672031919	0.00415767094225446	-0.000450620421910876	0.00204202716860157	0.0017514852457375	0.006029750812614	0.0105102389764695	0.0159157807480531	0.00581117350474832	0.00858716246073399	0.0240595278750845	0.0179359207931979	0.000518631647952781	0.00147091722600511	0.00327287296591965	0.00535597055446629	0.000470327638103284	0.00107585907012477	0.00232122539025138	0.00441199800047717	0.000560627682107886	0.0011481800535679	0.00229325199711018	0.00409502739304875	0.000978565131929675	0.00158978562366134	0.00318791202259775	0.00447719651233028
73	-0.000596087286569765	0.00165284849725525	-0.000393640814571789	-0.0110591832769427	0.00141224640923207	0.00461317874531846	-0.000658661568340655	0.00114416567724013	0.00164348901620555	0.00613829043437414	0.0107186800283034	0.0149703995534891	0.00554600521042347	0.00759872716533591	0.0222958348059868	0.017440433834244	0.000518639836688532	0.00147075082575044	0.00327291773411182	0.00535623441208065	0.00047025632791659	0.00107597940327167	0.00232139099991558	0.00441168132494757	0.000560616565920954	0.00114819126962378	0.00229474771070808	0.00409595667190271	0.000978527850565508	0.00158963490200904	0.00318760293817972	0.00447707464026412
74	-0.000630682716746565	0.000657479884047918	-0.00303505234563804	-0.0123512903737666	0.0014013104986159	0.00463644076250806	-9.24170689213704e-05	0.00151897255077054	0.00174352894667389	0.00630565898490978	0.0116251693846392	0.0151789676647764	0.00525586991961665	0.00742409987991206	0.0226660285840404	0.01844893451761	0.00051864501988601	0.00147059723474411	0.00327296666377256	0.00535644672378989	0.000470194204128139	0.00107591673472926	0.00232155144928484	0.00441130558499778	0.000560601452532867	0.00114834747743736	0.00229652070547259	0.00409682797508474	0.00097840221182301	0.00158949570807326	0.00318740153085766	0.00447685495864267
