lagtime	wtd_avg_RRD_p|all	se_p|all
139	0.000980562754413994	7.63167338606925e-05
140	0.00110973324848726	7.62990991179427e-05
141	0.00117733935759757	7.62757635963206e-05
142	0.00112936827578103	7.62512264688009e-05
143	0.0011130266878855	7.62431025004875e-05
144	0.00102358250083441	7.62432672977288e-05
145	0.00100514732050216	7.6211635759849e-05
146	0.00094232038954986	7.61734635464607e-05
147	0.00088385960553108	7.61957652491737e-05
148	0.000901569423727229	7.61890458966005e-05
149	0.000914125533750782	7.61758491969477e-05
150	0.000933675552192044	7.618181758075e-05
151	0.000871396612740315	7.61849636808162e-05
152	0.000912714416765994	7.62079561529172e-05
153	0.000984675237618696	7.61965356269919e-05
154	0.00105972327389466	7.6183396478495e-05
155	0.00087540690023667	7.61618190842818e-05
156	0.000780218521338187	7.61493119906026e-05
157	0.00085577773436732	7.61460865265966e-05
158	0.000933950401139326	7.61437849645113e-05
159	0.000883435184164284	7.61469863207361e-05
160	0.000867790976315722	7.61310794765031e-05
161	0.00093013882139978	7.61025251286029e-05
162	0.000950249380513179	7.60762825496249e-05
163	0.000973727244607475	7.60622761177227e-05
164	0.000932267766605297	7.60138167195501e-05
165	0.000931803753208869	7.59872130478381e-05
166	0.000812129534517517	7.5944537006285e-05
167	0.000809944862836971	7.59088287177729e-05
168	0.000820949985509298	7.5901790110427e-05
169	0.000805992156451085	7.59004478402477e-05
170	0.000831263456557091	7.58641105795944e-05
171	0.000819378667625987	7.58405392000754e-05
172	0.00076599110085949	7.58057944563268e-05
173	0.000711498938670156	7.57818415792371e-05
174	0.000690819230325029	7.57812632422382e-05
175	0.000755549331003291	7.57873654903455e-05
176	0.000902739516300177	7.57857061477189e-05
177	0.000811083363606703	7.57973644156628e-05
178	0.000727572630427763	7.58193393641645e-05
179	0.000709066284125775	7.58150324575381e-05
180	0.000749760667340387	7.58090021477628e-05
181	0.000737825578649724	7.58291971272253e-05
182	0.000789486528044899	7.58397966282522e-05
183	0.000799547832495826	7.58333769125418e-05
184	0.000815330025853346	7.57927180074876e-05
185	0.000791385696071825	7.57697293510795e-05
186	0.000840106161133865	7.57572914758785e-05
187	0.000813585410116886	7.5736675657404e-05
188	0.000789576386844616	7.56855052390692e-05
189	0.000734660204569141	7.56616931038546e-05
190	0.000764429403425127	7.56553927303158e-05
191	0.000819322345211858	7.56619635192991e-05
192	0.000877830901653665	7.56555087529781e-05
193	0.000778083200644905	7.56338583985393e-05
194	0.000734707914459285	7.56291458573368e-05
195	0.000748904118341086	7.56161824765836e-05
196	0.000805647000383563	7.56032930301498e-05
197	0.000718111544098871	7.55941119922201e-05
198	0.000622723818973737	7.56143617453204e-05
199	0.000634141438873588	7.56288909050655e-05
200	0.000642828334468756	7.56481221540123e-05
201	0.00068575194324935	7.56354403692478e-05
202	0.000640143954556228	7.56594342821352e-05
203	0.000581164445165077	7.56621517010348e-05
204	0.000652260058213176	7.56671389097871e-05
205	0.000646539995754803	7.56779794381627e-05
206	0.000544754337809798	7.56683072790932e-05
207	0.000537664139368868	7.56212706258666e-05
208	0.000630180938050212	7.55935270921283e-05
209	0.000666626836467556	7.55865239332693e-05
210	0.000670354765140132	7.55813671470853e-05
211	0.000696777571290835	7.55913364954807e-05
212	0.00076356552157321	7.56087245247874e-05
213	0.000752402437456718	7.56177060137904e-05
214	0.000698043305447275	7.56303186898185e-05
215	0.000605770947676028	7.56338035848387e-05
216	0.000591520529321571	7.56568823405451e-05
217	0.000529770367455888	7.56562994395808e-05
218	0.000632511994091847	7.56350584452029e-05
219	0.000639044802319442	7.56087837523383e-05
