lagtime	wtd_avg_RRD_p|antQ0.0221-0.1	wtd_avg_RRD_p|antQ0.1-0.2	wtd_avg_RRD_p|antQ0.2-0.4	wtd_avg_RRD_p|antQ0.4-2.86	se_p|antQ0.0221-0.1	se_p|antQ0.1-0.2	se_p|antQ0.2-0.4	se_p|antQ0.4-2.86
36	0.000149537215750011	0.000769031253399267	0.00164467760362937	0.0040678509400992	0.000209047103777296	0.000171079523989036	0.000177546770714578	0.000212373701546264
37	0.000176685984135379	0.000960858784937627	0.00162122456244055	0.00380459900400836	0.000209068999001718	0.000171024096261938	0.000177527407530798	0.000212344242274068
38	0.000334432748996745	0.00125147077824655	0.00169454654168147	0.00358969713115792	0.000209100924037359	0.000171007440639263	0.000177505157528127	0.000212297225069822
39	0.000111561937413928	0.00128848477413625	0.00144039039578474	0.00340476000315941	0.000209140433309351	0.000170989824156653	0.000177493264609181	0.000212280347597276
40	1.36281934808903e-05	0.0010543210181657	0.00137338443424632	0.00343474136681819	0.000209161802989234	0.000170996697055103	0.000177509823347975	0.000212266343181029
41	-4.49160429170148e-05	0.00091301925182254	0.00151267644308652	0.0035079412729588	0.000209166710071947	0.000171003105958968	0.000177510903935361	0.000212261481217919
42	-0.000153871394357864	0.000838532488044849	0.00154816812781629	0.00345530860240856	0.000209158979313281	0.000170996136695221	0.000177499166738021	0.000212245201394397
43	5.33313255962841e-05	0.000713129744707274	0.00149639578468591	0.00331621740335211	0.000209156666785018	0.00017098880032651	0.000177498319678647	0.000212219809328094
44	0.000297550083272671	0.000705414905097344	0.00151459966127212	0.00331777970452338	0.000209187458721135	0.000170978373952821	0.000177531239157854	0.000212160619444955
45	0.00031669806849914	0.000853488112512018	0.00148700045403948	0.00328814008085171	0.000209242090006536	0.000170964990623885	0.00017753641492266	0.000212121462583077
46	0.000192094189186268	0.00104324698958436	0.00143611906364838	0.003200895905598	0.000209327356292193	0.000170950139260456	0.000177518329542114	0.000212109918271188
47	0.000280757018208624	0.00123075333119079	0.001477653749378	0.00316100060053136	0.000209410601228518	0.000170953756953609	0.000177492005058925	0.000212087326452852
48	0.000406445605846031	0.00126158725760065	0.00163174316306981	0.00319684370168828	0.000209471007927069	0.000170999243080487	0.000177476793135279	0.000212081376580583
49	0.00023260854189724	0.00118742881102702	0.00168613913850046	0.00306725933683399	0.000209521159207122	0.000171022793849504	0.000177483010354157	0.000212066938220384
50	0.000291676626312114	0.00104928856641304	0.00158646009785333	0.00298141822759667	0.000209550689868688	0.000171035680739196	0.000177476067525947	0.000212045334589237
51	6.59582623200634e-05	0.000888647133305418	0.00128159385056369	0.00276726235627632	0.000209596538468975	0.000171078722850924	0.000177454623738908	0.000212035533303907
52	-3.7500056171733e-05	0.000785984163414182	0.0010950815272112	0.00275295375644361	0.000209647625366906	0.000171179591466914	0.000177450941292181	0.000212015522466737
53	-1.46384318952232e-05	0.000827573497867103	0.0011299485243351	0.00263446577195531	0.000209691379422807	0.000171235807049953	0.000177448905596063	0.000211976629912924
54	-5.34761986682129e-05	0.000856835762073704	0.00127336909885813	0.00273325885869986	0.000209720396440168	0.00017124252928512	0.00017743487627109	0.000211927229907179
55	-0.000106031604088745	0.000848397694296628	0.00125319717952737	0.00264839468698222	0.00020973541599667	0.00017123737380677	0.000177416618849631	0.000211877885380689
56	-0.000121726216685308	0.000856211604686777	0.001229980973356	0.00250902124972671	0.000209758476982749	0.000171235682895174	0.000177404141097962	0.000211838143119396
57	-0.000151642062381892	0.000611179015975175	0.00122496981746087	0.0023555020622529	0.000209774545633591	0.000171237892712318	0.000177393906674533	0.000211811686480789
58	-8.67671588828791e-05	0.000712001500423898	0.00135257040445738	0.00244622633412722	0.000209742540671162	0.000171244229528507	0.000177378426475231	0.000211759524378093
59	-0.000106192434814985	0.000616628055319766	0.00143057099076555	0.00251780214564234	0.000209704903563626	0.000171225263871746	0.000177372320017665	0.000211629595277194
60	-0.000174403885549461	0.000640957345455187	0.00133720024863124	0.00250937456783662	0.000209652672057014	0.000171204355345924	0.00017736846789755	0.000211418457079479
61	-0.000243382870899353	0.000786635993921114	0.00131804641798125	0.0024151276352535	0.000209568318991355	0.000171188652741311	0.000177372650265939	0.000211259127009262
62	-0.000232177343284124	0.000862900230045672	0.00125413893920387	0.00225707596739467	0.000209517797765459	0.000171176821659018	0.000177372979242445	0.000211206826993202
63	-0.000263739210744927	0.000683097168968877	0.00127314630826237	0.00222471918410149	0.000209482077835848	0.000171158688661613	0.000177379993449823	0.000211191639795563
64	-0.000302849305192618	0.000601685055492777	0.00142383067168408	0.00246038712551422	0.000209474783401901	0.000171149804203833	0.000177389711394328	0.000211183264186416
65	-0.000245361462086462	0.000701554854856982	0.00140218020232107	0.00260451347414134	0.000209473337005852	0.000171137673542589	0.00017738605265137	0.000211175004338303
66	-0.00023348938599992	0.000819472526625591	0.00146026185541026	0.00251159033316694	0.000209464382938758	0.00017113599980774	0.000177372902419569	0.000211162238488271
67	-0.000285767121363165	0.000825183654175771	0.00147417843723731	0.00230495824383058	0.000209439456190883	0.000171149974950825	0.000177387824764448	0.000211142976209008
68	-0.000223801311185811	0.000707227300580286	0.001392508547952	0.00231806061099428	0.000209419452287066	0.000171159721836478	0.000177387793059369	0.000211124647446658
69	-5.79400802171409e-05	0.000573124882559766	0.00130724136479878	0.00235368014520721	0.000209405633719589	0.000171155309502162	0.000177397386563515	0.000211111199311424
70	2.57277670964265e-05	0.000519482556332882	0.00136205657100006	0.00244994123774145	0.000209401474501814	0.000171147861436131	0.000177382100231216	0.000211107627730605
71	-0.000176306314942244	0.000526282766311488	0.00138934077094244	0.00242232916478118	0.000209410188517644	0.000171159550752607	0.000177383153597983	0.000211112864659453
72	-0.000285760321820681	0.000646676009139272	0.00122684306454008	0.00217600591706462	0.000209424587734932	0.000171167824339643	0.000177406783490163	0.000211123903280381
73	-0.000202116548269445	0.000770982621674094	0.00120529230043212	0.00203265853511043	0.000209433849489314	0.000171142755004449	0.000177438145324253	0.000211114667847143
74	-0.000308282069711589	0.000780911062265501	0.00126181608747874	0.00198334428375435	0.000209440558075953	0.000171105824416361	0.000177477615581116	0.000211089966994798
75	-0.00030174412937156	0.000691513638139646	0.00134441795058601	0.00185381531752267	0.000209444208011197	0.000171087300528813	0.000177463662544392	0.000211106479556637
76	-0.000341859597748838	0.000668535876642337	0.00131658853940528	0.00199168697383658	0.000209451826960785	0.000171065362648301	0.000177468876234471	0.000211116662507146
77	-0.000398661999814852	0.000651036115883249	0.00122634492072484	0.00203781468146217	0.000209471025814575	0.000171057910079218	0.000177493564960283	0.000211114484960943
78	-0.000371627904048341	0.000500568280622759	0.00119250643153815	0.00196980652088677	0.000209486388608366	0.000171106351436592	0.000177504864157041	0.000211104377354292
79	-0.000329421869163494	0.00039798902558532	0.00121031218226883	0.00205922928598006	0.000209494169275839	0.000171168183480481	0.000177512414487329	0.000211095475739777
80	-0.000338067341259293	0.00035085761367506	0.00117065645473724	0.00212955507339154	0.00020949207732287	0.000171197526341476	0.000177499500017312	0.00021108479594956
81	-0.000451615099067682	0.000371019842895967	0.00129846332525505	0.00229259927275836	0.000209483109108377	0.000171244978198424	0.000177491605936687	0.000211073147603875
82	-0.000403032149520215	0.000430234663498569	0.00137138524823792	0.00243284725798047	0.000209470622628937	0.000171267006768813	0.000177482371303813	0.000211043430078907
83	-0.000329915207447056	0.000451715848258169	0.00127923081223568	0.00250942180449402	0.000209472259075923	0.00017126525855745	0.00017749798777411	0.00021102582666715
84	-0.000319691290821288	0.000402484391611054	0.00113446821609842	0.00244743011064007	0.000209473417448595	0.000171260656266938	0.000177493815726209	0.000211019329722979
85	-0.00037012547518953	0.000515650439056475	0.00101601371342572	0.00255929318768839	0.000209464090772045	0.00017124017505848	0.000177466081885743	0.000211001892479536
86	-0.000386415155970535	0.000554516080949873	0.00091916341635717	0.00259723581076098	0.00020944995238849	0.000171224373005944	0.000177427207146105	0.000210912106944515
87	-0.000356025092652224	0.000529639673539226	0.000924018745316097	0.00258456217496938	0.000209443646914252	0.000171221829238609	0.000177348589830309	0.000210899271238619
88	-0.000270070676119915	0.000427834664774063	0.000898332881483269	0.00235898310350621	0.000209440623445819	0.00017125035138926	0.000177272466210769	0.000210900935726061
89	-0.000298950809384957	0.000254479881092147	0.000836800458372124	0.00214462216479517	0.000209436843928881	0.000171271814339868	0.000177207478398696	0.000210696573872217
90	-0.000324413974693738	8.71296174224254e-05	0.000763149268831678	0.00219966374964119	0.000209433296924079	0.000171298675354231	0.000177152163944516	0.000210492234261009
91	-0.000232099486289625	9.24338109862686e-05	0.000703202887219273	0.00203750091124122	0.000209439793999705	0.000171295235516435	0.000177123461302329	0.00021041185243784
92	-9.59643023201694e-05	0.000167960743799419	0.000664747468672502	0.0019377096064013	0.000209432483454508	0.000171296310652578	0.000177071363598486	0.000210387925120481
93	-0.000170392395249907	0.000135975802104348	0.000722212664176387	0.00208075356391567	0.000209423151283803	0.000171294128446335	0.000177030742345041	0.000210384259630518
94	-0.000234615306872857	0.00012741505941779	0.000723802162315268	0.00251143174285344	0.000209422676654895	0.000171256918641405	0.000177002706214733	0.000210404432104406
95	-0.000136915332255239	0.000105840702027489	0.000647168921607241	0.00238961883282724	0.000209424861167509	0.000171218382716522	0.000176970695724891	0.000210427091148195
96	-2.40898220178509e-06	0.000143246905986219	0.000666498155111061	0.00229074792794602	0.000209432213515172	0.000171171844141879	0.00017691452405633	0.000210431764231946
97	9.3012651304003e-05	0.000276583706414892	0.000668049688177404	0.00221011260055557	0.000209473766891712	0.000171132860283695	0.000176840213783464	0.000210406874258342
98	0.000112815415614499	0.000326975543738718	0.000760600781451735	0.00204973600071933	0.000209518897626679	0.000171105457754942	0.000176728025543493	0.000210367808050036
99	6.20814328202044e-05	0.000296778057707814	0.000731021834671593	0.00205214579395759	0.000209564362690115	0.000171093058766779	0.000176656599393606	0.000210340291073875
100	7.58506732994608e-06	0.000238009109665627	0.000647973154982159	0.00200327801274498	0.000209603910483405	0.000171104493779093	0.000176628778281524	0.00021032155939748
101	-8.85842286153233e-05	0.000159757675638502	0.00066699055581771	0.00196131653388012	0.000209618483589706	0.000171151258978178	0.000176612391489589	0.000210310348508422
102	-0.000202445457175905	0.000115670493972125	0.000566771114083425	0.00199944729701807	0.000209625138907916	0.000171190636105218	0.000176579483718882	0.000210291873434938
103	-0.000155489971714934	0.000229952886079846	0.000529771156692079	0.00186430595574468	0.000209630600669062	0.000171211334102732	0.000176519428179711	0.00021026232645308
104	-0.000247848196904988	0.000382695339603575	0.000444722996614013	0.0017050536411555	0.000209639252617459	0.000171202275459653	0.00017641846370526	0.000210166151026307
105	-0.000266831480321794	0.000342860546919473	0.000443337704888426	0.00163807669967275	0.000209640258252352	0.000171208590814095	0.000176350051974965	0.000210150919419658
106	-0.000254835080402327	0.000165338031074571	0.000513296765093799	0.00165962384111285	0.000209622725863404	0.000171224095386623	0.00017632537911053	0.000210116710772644
107	-0.00017520141561588	0.000116929436154489	0.000488715815337337	0.0016259296009469	0.000209583582644032	0.00017122815348665	0.000176323866360514	0.000210082364161781
108	2.12798318623228e-06	0.00014760102666022	0.000538279833203891	0.0016177425087849	0.000209571363762791	0.000171231753104469	0.000176321065533963	0.000210050145448993
109	8.96302577874784e-05	0.000185127293536108	0.000389366792757931	0.00146732505284179	0.000209551503292307	0.000171248538528882	0.000176316033010525	0.000209995296448555
110	0.000112298478750275	0.00025940602051239	0.000337620850346413	0.00127565465987702	0.000209526546241668	0.000171281243302178	0.000176287223771048	0.00020991988314196
111	-4.84371111416021e-05	0.000281876572250791	0.000323273185852905	0.00114296972502427	0.000209507831213882	0.000171344685568621	0.000176277476510622	0.000209808400528632
112	-9.28758300944761e-05	0.000282462164543912	0.000352753564006141	0.0012978210930659	0.000209509308116835	0.000171432574804157	0.000176261240745154	0.000209660043254929
113	-8.61946750232593e-05	0.00037205362749566	0.000334850231817211	0.00133050692280214	0.000209484022950866	0.000171545141347534	0.000176223978208292	0.00020953901079079
114	-0.000140377034020764	0.000420567108354898	0.000393307542476762	0.00122014338961493	0.000209355993275787	0.000171685108294573	0.000176214402160944	0.000209446448990113
115	-0.0002458828622637	0.000459653475283793	0.000433365290266716	0.0013129456894508	0.000209204091898403	0.00017185949368451	0.000176223452606801	0.000209367107079528
116	-0.000323925089536014	0.000543665461312031	0.000620006624837772	0.00138040566958419	0.000209086738811003	0.000172059692743079	0.000176219353126532	0.000209157510540543
117	-0.000371653574543673	0.000457040449934804	0.000661057122442605	0.00143826762206068	0.000209021641854343	0.000172238462711253	0.000176208267471459	0.000208901031449859
118	-0.000269597855302343	0.000477037681808226	0.000642710355123906	0.00160844867460424	0.000209009978683649	0.000172404820779202	0.000176194788000098	0.00020873328062898
119	-0.000176989399260453	0.000500591393647387	0.000629469584902608	0.00160739313503348	0.000209004969837583	0.000172558159735492	0.000176150369687204	0.000208607322039338
120	-0.000131301060520541	0.000485340260424841	0.000538049631814391	0.00152156345880164	0.000208977303092307	0.000172694951744638	0.00017610928898778	0.000208507421100484
121	-9.15825841664693e-05	0.000485927739194204	0.000604163921115709	0.00128142495111011	0.0002088978226363	0.000172792191301416	0.000176077038118512	0.0002084593412179
122	-0.00013900972120794	0.000451742951238854	0.000756580681013807	0.00127307698382933	0.000208789186763062	0.000172855160853893	0.000176054815258412	0.000208447184773227
123	-0.000220779581952077	0.000287873205618404	0.000870198807342345	0.00153603790441963	0.000208697188807444	0.00017290776057913	0.000176011760649923	0.000208449639279018
124	-0.000143000605548983	0.000161403787527368	0.00076896455011478	0.00158255618546869	0.000208597323139548	0.000172949154727097	0.000175945273827147	0.00020839059422726
125	-7.27504671686218e-05	0.000155455619896872	0.000523204459538566	0.00167114830864954	0.00020851819858417	0.000172982015983728	0.000175884638224866	0.000208345253327997
126	-5.51913738925246e-05	7.3420832507473e-05	0.000405273280444235	0.00174671055804697	0.000208478481338488	0.000173000095733115	0.000175852336286917	0.00020833846923555
127	4.37427978909399e-05	0.000309554987019135	0.000433511265019724	0.00158904642122695	0.000208441909157516	0.000173002843284795	0.000175816701128808	0.000208346843649569
128	-2.54654491759229e-05	0.000364129112686866	0.000369101672501435	0.00133609079890845	0.00020841137167735	0.000173005005136136	0.000175796594706191	0.000208343686008997
129	-6.8648042683153e-05	0.000357871554944039	0.000275921952549761	0.00111718349083633	0.000208411680221248	0.000173011114435549	0.00017578736811332	0.000208315443721104
130	-9.82199638915945e-05	0.000442401063906503	0.000249275592397004	0.00108269173087092	0.000208367855473636	0.0001730127853873	0.000175782297033052	0.000208308130190472
131	-0.000133659473070002	0.000352321336176054	0.00027905746805866	0.00111107393586279	0.000208315224922491	0.000173020894371937	0.000175762402340575	0.000208294560110914
132	-0.0001501472218975	0.000246421960188917	0.000318660693274869	0.00110383954626736	0.000208267543614662	0.000173036461571053	0.000175754482163751	0.000208287687310377
133	-6.93557241771032e-05	0.000439343525803323	0.000532051505013637	0.000952475407244617	0.000208230006356237	0.000173048375445987	0.000175753478309933	0.000208275172741987
134	4.87995187424384e-05	0.000453892048001105	0.000620946292156408	0.000932300845088877	0.000208206825001552	0.000173058410379938	0.000175766535184608	0.000208256180368313
135	0.000122874191111109	0.000369537521484811	0.000664585064290009	0.00102639092408073	0.00020818913971727	0.000173068668411135	0.000175777813096291	0.000208248921949235
136	-8.86415819376793e-05	0.000370465393624402	0.000618669214546459	0.0011925297561826	0.000208190272025783	0.00017307436918255	0.000175759373260175	0.000208233257997723
137	-0.000270715141102805	0.000594175609115172	0.000721282475663226	0.00136414900225634	0.000208227175727895	0.00017307565113643	0.000175709727609429	0.000208197720572215
138	-0.000298549522836085	0.000576028644381563	0.000858185736121972	0.00134442446639111	0.000208254330557454	0.000173072794166845	0.00017567686341368	0.000208171869343633
139	-0.000391961945961015	0.000472635854304714	0.000947224973507014	0.00144871906839278	0.000208302274914528	0.000173078406108664	0.000175653096577044	0.00020811494028157
140	-0.000339165935988823	0.000429790845530092	0.000840961934677813	0.00147997045438597	0.000208325629742496	0.000173089153337931	0.00017564839632577	0.000208094480024977
141	-0.000211977950636542	0.000369844754365468	0.000638448881064031	0.00148393539226076	0.000208379431644675	0.000173074750878615	0.000175650965685564	0.000208051439644595
142	-9.23456029524207e-05	0.000283318417832453	0.000360689256219443	0.00128988159666521	0.000208439032514808	0.000173042110559153	0.000175650664110073	0.000208016736731263
143	-4.75357547929025e-05	0.000332735032440824	0.000196285161395958	0.00107435571187797	0.000208485116217617	0.000173014912310407	0.000175630142385417	0.000207981225345261
144	-6.61685547922672e-05	0.000465570657515443	0.000273947248215627	0.00115273055978975	0.000208533171957992	0.00017302108385318	0.000175623224006826	0.000207941985522133
145	-8.78205989534362e-05	0.00068850922664426	0.000224465649615976	0.0011199034285225	0.000208570982458141	0.000173018158437057	0.000175637348510143	0.000207906810255429
146	-4.76232170777191e-05	0.000831662561243332	0.000277102872399418	0.000992594719689997	0.000208600100588093	0.000173014971046144	0.000175657275087708	0.000207841362873005
147	5.45417566202853e-05	0.000873991715770912	0.000270080852954249	0.00101969503361438	0.000208631959934454	0.000173010650447945	0.000175678353992682	0.00020778467533642
148	0.000226762239774103	0.000864103198495122	0.000239531621971278	0.00108577587396102	0.000208660562240771	0.000173002524065142	0.000175704284290183	0.000207763426725862
149	0.000228574333161891	0.000783146122837314	0.000203964683713714	0.000991199524292291	0.000208667365953894	0.000172953758476401	0.000175723255991097	0.000207753320729566
150	0.000127552353481117	0.000718652785864508	0.000239118267405747	0.000948146370165023	0.000208678806788313	0.00017292177089104	0.000175744159586615	0.000207751031674523
151	0.000257724809626354	0.000704874508954229	0.000444598122247158	0.000921204065393002	0.00020867871938254	0.000172897862856602	0.000175752863088551	0.00020774633086755
152	0.000242659690672759	0.000493580507773705	0.000503639062172418	0.000937222668741466	0.000208654702814861	0.000172898634327928	0.000175757792756723	0.000207754279969667
153	0.000178186265158378	0.00042330246449721	0.000526466878593188	0.000881473888539956	0.000208611283587385	0.000172909938568753	0.000175738835243256	0.000207679630132061
154	0.000114680177741011	0.000451107967675806	0.000527019363939461	0.000913993577103349	0.000208586094008959	0.000172922659867414	0.00017573188357507	0.000207577502980218
155	0.000130509497672135	0.000467641157700239	0.00046963370913532	0.000939233444959215	0.0002085858076446	0.00017294099536518	0.000175726940863341	0.000207610709206195
156	0.000259942765489502	0.000523569389431406	0.000494009351136847	0.000965547174074564	0.000208577958298481	0.000172955941072765	0.000175725446168511	0.000207627749910842
157	0.000144922933171763	0.000495955737051468	0.000590767464483326	0.000810655013183579	0.000208561870633076	0.000172959941425059	0.000175710568184055	0.000207470345382976
158	-4.79983392117298e-05	0.000423295413248713	0.000473026279595875	0.00108192948652062	0.000208579215472442	0.000172954199100177	0.000175688431106912	0.00020713972685371
159	-5.56079766301471e-05	0.000421496492669243	0.000389247357151888	0.00112235778044967	0.00020858535564796	0.00017295166121488	0.00017568329736449	0.000206976534472639
160	6.73158320423595e-05	0.000328874094237559	0.000261754445819262	0.00103781497067348	0.000208621582561887	0.00017296992031355	0.000175683119608541	0.00020688059848932
161	4.96747758960726e-05	0.000301646331566331	9.86733782625938e-05	0.00100796380419413	0.00020864178956582	0.000172998290920539	0.000175673768449991	0.000206790780747874
162	2.70881502530433e-05	0.000228693974978327	5.56091165859601e-05	0.00109506243769585	0.000208607176413955	0.000172990071379998	0.000175669982942904	0.000206661085437197
163	0.000144011575832664	0.000182327421135925	0.000137952476929734	0.00121125205649624	0.000208572344784702	0.000172984671396681	0.000175680835540095	0.000206377531245322
164	3.59093912657967e-05	0.000206594924560454	0.000181759246136873	0.00142939288109453	0.000208557248036268	0.000172940793651751	0.000175705134015041	0.000206068684170884
165	-7.08222026203645e-05	0.000426303247390298	0.000213581685769341	0.00141773690180332	0.000208523492845902	0.00017292571331927	0.000175712940646598	0.000205895191548632
166	-0.000101969571062117	0.000470117061119313	0.000164424082546741	0.00117309852959618	0.000208491587754711	0.000172924221388435	0.000175702448920952	0.000205767627015377
167	-6.30077574079322e-05	0.000476475084988713	0.000129656444154453	0.00110910000977497	0.000208431249503461	0.000172931179028973	0.000175674506224605	0.000205661072113208
168	-0.00014451395433422	0.000518387269663798	0.000190941055293606	0.00108127212452475	0.000208385551064874	0.000172929784938235	0.000175655024178741	0.000205609320497049
169	-0.000156835085577526	0.000528381685951638	0.000590949581186288	0.00108350950956464	0.000208362849483565	0.000172910039359476	0.000175658656093431	0.000205562114016373
170	-0.000109812211797232	0.000536936829628506	0.000474835698487366	0.000972071405095173	0.000208298651678992	0.000172877441357032	0.00017566727197191	0.000205433071049842
171	-0.000122675962870034	0.000566006336121324	0.000323014455651451	0.000959293053215683	0.000208134901718521	0.000172848921465486	0.000175675450556717	0.000205314936082471
172	-0.000255954122549215	0.000683655467311175	0.000233106651119968	0.000893093187489529	0.000207947503913811	0.000172815269251988	0.00017568026109705	0.000205166925300814
173	-1.69379846525491e-05	0.000847264439657093	0.000228299317262495	0.0010515847255194	0.000207819170686621	0.000172791703571085	0.000175664552983089	0.000205125182699776
174	0.000158629098411569	0.00071071283867116	0.000132439225433352	0.00112865644741329	0.000207748034289468	0.000172776522858519	0.00017568092703872	0.000205042067160793
175	0.000215266246549324	0.000456437872004566	8.91829989164523e-05	0.00105669857999794	0.000207678527269905	0.000172744466167588	0.000175705230856164	0.000204640259898811
176	9.18072124763389e-05	0.000405904458888025	0.000127271934106474	0.000917690120246278	0.000207608445696301	0.000172723039350918	0.000175702792706479	0.000204026239150834
177	-0.0001463431948179	0.000434605418822912	-1.65325660523639e-06	0.000802698513878596	0.000207579692732976	0.000172701083590241	0.000175672987582535	0.000203671740987369
178	-0.000121198584127752	0.000383042597204841	-6.07241524896838e-05	0.000672522182334182	0.000207569957055491	0.000172685410899246	0.00017564132102566	0.000203319121213306
179	-0.000103387730652181	0.000261958914133492	3.1230341191528e-05	0.000694895716334047	0.000207526848794358	0.000172681627237484	0.000175614177275446	0.000203031933811994
180	-5.30899731401811e-05	0.0001729994784407	8.7479609491538e-05	0.000716099908167991	0.000207430287296666	0.000172648077178322	0.000175559176827445	0.000202845778750622
